business_id,name,address,postal_code,latitude,longitude,review_count,is_open,attributes,categories,hours,loc
D0ByhfYzK_aZykfCTznt7A,Beauty Babe Lounge,"2463 Yonge Street, 2nd Floor",M4P 2H6,43.711474,-79.3990418,3,1,"{'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'ByAppointmentOnly': 'True', 'WheelchairAccessible': 'False'}","Hair Removal, Eyelash Service, Beauty & Spas, Waxing","{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-20:0'}","{'type': 'Point', 'coordinates': [-79.3990418, 43.711474]}"
EXd0QOsqz6sAOUjMJba_9w,Ginger Restaurant,212 Queen Street W,M5V 1Z2,43.6503648,-79.3892282,120,1,"{'RestaurantsDelivery': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'HasTV': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BikeParking': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'False', 'Caters': 'True', 'RestaurantsReservations': 'False', 'WiFi': ""u'no'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'GoodForKids': 'True', 'Alcohol': ""u'beer_and_wine'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Restaurants, Vietnamese","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}","{'type': 'Point', 'coordinates': [-79.3892282, 43.6503648]}"
Cxw50i7rdTnGg3NzM3rAKg,Bed Bath And Beyond,1602 The Queensway,M8Z 1V1,43.618428393,-79.5443030426,5,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'RestaurantsPriceRange2': '3'}","Shopping, Kitchen & Bath, Furniture Stores, Home Decor, Home & Garden","{'Monday': '8:0-18:0', 'Tuesday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-21:0', 'Saturday': '9:0-18:0'}","{'type': 'Point', 'coordinates': [-79.5443030426, 43.618428393]}"
Peg7keJR-z_GlXK6HvaQyQ,Panchvati Supermarket,2141 Ellesmere Road,M1G 3M6,43.77635,-79.230833,3,1,"{'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'BusinessParking': 'None', 'RestaurantsTakeOut': 'True'}","Grocery, International Grocery, Food","{'Monday': '9:30-21:0', 'Tuesday': '9:30-21:0', 'Wednesday': '9:30-21:0', 'Thursday': '9:30-21:0', 'Friday': '9:30-21:0', 'Saturday': '9:30-21:0', 'Sunday': '9:30-21:0'}","{'type': 'Point', 'coordinates': [-79.230833, 43.77635]}"
4zsyBbLzY0lPC1vlvKa9hw,605 On Yonge,605 Yonge Street,M4Y 1Z5,43.6667864,-79.3851655,3,1,"{'WheelchairAccessible': 'True', 'RestaurantsPriceRange2': '4', 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'False'}","Bars, Nightlife, Restaurants","{'Monday': '11:0-2:0', 'Tuesday': '11:0-2:0', 'Wednesday': '11:0-2:0', 'Thursday': '11:0-2:0', 'Friday': '11:0-2:0', 'Saturday': '11:0-2:0'}","{'type': 'Point', 'coordinates': [-79.3851655, 43.6667864]}"
Sjj-t3_sI1OjvfKH0BFI-A,Downtown Fabric,436 Queen Street W,M5V 2A8,43.6484395,-79.3987426,5,1,{'RestaurantsPriceRange2': 'None'},"Arts & Crafts, Fabric Stores, Shopping",,"{'type': 'Point', 'coordinates': [-79.3987426, 43.6484395]}"
HJW56W-rrYeEjLeVFRR8VA,Frock,97 Roncesvalles Ave,M6R 2K9,43.6420494,-79.4472345,12,1,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '3', 'ByAppointmentOnly': 'False'}","Accessories, Shopping, Beauty & Spas, Women's Clothing, Fashion","{'Tuesday': '11:0-19:0', 'Wednesday': '11:0-19:0', 'Thursday': '11:0-19:0', 'Friday': '11:0-19:0', 'Saturday': '11:0-18:0', 'Sunday': '12:0-17:0'}","{'type': 'Point', 'coordinates': [-79.4472345, 43.6420494]}"
TozYSxnKbMECma0exWdnFg,FK,770 St Clair Avenue W,M6C 1B5,43.6812824,-79.4287282,14,1,"{'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'False', 'GoodForKids': 'True', 'WiFi': ""u'free'"", 'RestaurantsReservations': 'True', 'RestaurantsGoodForGroups': 'True'}","Bars, Nightlife, Italian, Restaurants, French, Wine Bars, Canadian (New)","{'Tuesday': '18:0-21:30', 'Wednesday': '18:0-21:30', 'Thursday': '18:0-22:0', 'Friday': '18:0-22:0', 'Saturday': '18:0-22:0', 'Sunday': '18:0-21:0'}","{'type': 'Point', 'coordinates': [-79.4287282, 43.6812824]}"
P1hYLhzT5rHDpzGkYUaarg,Tim Horton's,"18 King St E, Suite 105",M5H 1A1,43.6496485,-79.3770895,18,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '1', 'WiFi': ""'free'"", 'WheelchairAccessible': 'False', 'BikeParking': 'True'}","Coffee & Tea, Donuts, Restaurants, Sandwiches, Food","{'Monday': '5:0-0:0', 'Tuesday': '5:0-0:0', 'Wednesday': '5:0-0:0', 'Thursday': '5:0-0:0', 'Friday': '5:0-0:0', 'Saturday': '5:0-0:0', 'Sunday': '5:0-0:0'}","{'type': 'Point', 'coordinates': [-79.3770895, 43.6496485]}"
X2yVWYUcip0yC8-uLGmbsQ,Sol'exotica Tanning Spa,"9 Isabella Street, 2nd Floor",M4Y 1M7,43.667513,-79.3850234,20,1,"{'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True', 'ByAppointmentOnly': 'False'}","Beauty & Spas, Tanning, Skin Care","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-19:0', 'Sunday': '11:0-19:0'}","{'type': 'Point', 'coordinates': [-79.3850234, 43.667513]}"
G7bJ3ufbO-7o2eFIzxlCXQ,Golden Mint Coffee & Tea Company,911 Yonge Street,M4W 2H2,43.6751701,-79.3885191,10,0,"{'WiFi': ""u'no'"", 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Coffee & Tea, Food",,"{'type': 'Point', 'coordinates': [-79.3885191, 43.6751701]}"
-eQrkMo3BOwIW-1fR9ad0A,Cml Healthcare Imaging,790 Bay Street,M5G 1N8,43.6604976,-79.3860586,3,1,{'ByAppointmentOnly': 'True'},"Health & Medical, Medical Centers",,"{'type': 'Point', 'coordinates': [-79.3860586, 43.6604976]}"
LmMxrSOKa2p239HYE8gPIg,Yorkdale Fine Cars,3175 Dufferin Street,M6A 2T2,43.7180748,-79.4550532,3,1,,"Automotive, Used Car Dealers, Car Dealers","{'Monday': '9:0-20:0', 'Tuesday': '9:0-20:0', 'Wednesday': '9:0-20:0', 'Thursday': '9:0-20:0', 'Friday': '9:0-20:0', 'Saturday': '9:0-18:0'}","{'type': 'Point', 'coordinates': [-79.4550532, 43.7180748]}"
hJda5g5v_2rT3D-3mSf7cQ,Tequila Sun Rise Cantina & Grill,212 Adelaide Street W,M5H 1W7,43.6485947,-79.3874525,12,0,"{'Alcohol': ""u'full_bar'"", 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'False', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'False', 'RestaurantsReservations': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'touristy': False, 'trendy': False, 'casual': False}"", 'NoiseLevel': ""u'loud'"", 'HasTV': 'True', 'RestaurantsTakeOut': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Food, Specialty Food, Restaurants, Mexican",,"{'type': 'Point', 'coordinates': [-79.3874525, 43.6485947]}"
sg9k_AhqasHCma-_JnGLsw,Palace Pier Park,,M6P 3K7,43.6312296873,-79.4720077515,6,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'GoodForKids': 'True'}","Parks, Active Life",,"{'type': 'Point', 'coordinates': [-79.4720077515, 43.6312296873]}"
BwbPzuEuIN_oFmNRJIgHlg,Flaming Bull,378 Bloor Street W,M5S 1X2,43.6662923,-79.4062449,26,0,"{'WiFi': ""u'free'"", 'RestaurantsReservations': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsPriceRange2': '3', 'GoodForKids': 'True', 'RestaurantsTableService': 'True', 'HasTV': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'False', 'BikeParking': 'True', 'OutdoorSeating': 'False', 'Caters': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""u'dressy'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'full_bar'""}","Chinese, Asian Fusion, Taiwanese, Restaurants","{'Tuesday': '17:0-21:30', 'Wednesday': '17:0-21:30', 'Thursday': '17:0-21:30', 'Friday': '17:0-22:0', 'Saturday': '12:0-22:0', 'Sunday': '12:0-21:30'}","{'type': 'Point', 'coordinates': [-79.4062449, 43.6662923]}"
h7QJlHamZJWxOsZ90itkQg,Fawn,967 Queen St W,M6J 1G9,43.6448814,-79.4144106,3,1,{'RestaurantsPriceRange2': '3'},"Women's Clothing, Shopping, Fashion",,"{'type': 'Point', 'coordinates': [-79.4144106, 43.6448814]}"
tcDrRLu-vQwkRjb8V1IxmA,Toronto Plaza Hotel,1677 Wilson Ave,M3L 1A5,43.7191453,-79.5149322,9,1,{'RestaurantsPriceRange2': '1'},"Event Planning & Services, Hotels, Hotels & Travel",,"{'type': 'Point', 'coordinates': [-79.5149322, 43.7191453]}"
ZG-c6IDFCcTl5akKG6qW0A,Assured Automotive,32 Eastern Ave,M5A 1H5,43.6535184,-79.359844,5,1,,"Body Shops, Auto Repair, Automotive","{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0'}","{'type': 'Point', 'coordinates': [-79.359844, 43.6535184]}"
4Bx4Js__1-EeTrDUNMFLFg,E-Tires,1 - 5235 Steeles Avenue W,M9L 2W2,43.768655,-79.552379,3,1,,"Auto Repair, Automotive, Tires",,"{'type': 'Point', 'coordinates': [-79.552379, 43.768655]}"
XxXJat55Oep1BMzQ9yJJhQ,Negroni,492 College Street,M6G 1A4,43.6562802,-79.4097497,36,0,"{'RestaurantsReservations': 'True', 'HasTV': 'False', 'NoiseLevel': ""u'quiet'"", 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsDelivery': 'False', 'Alcohol': ""u'full_bar'"", 'OutdoorSeating': 'True', 'Ambience': ""{'romantic': False, 'intimate': True, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Restaurants, Sandwiches, Italian","{'Monday': '11:0-2:0', 'Tuesday': '11:0-2:0', 'Wednesday': '11:0-2:0', 'Thursday': '11:0-2:0', 'Friday': '11:0-2:0', 'Saturday': '11:0-2:0', 'Sunday': '11:0-2:0'}","{'type': 'Point', 'coordinates': [-79.4097497, 43.6562802]}"
lja35zyGpcmVrhCTWwVgPg,Maiz,3220 Yonge Street,M4N 2L2,43.728769131,-79.4035453722,42,1,"{'RestaurantsAttire': ""'casual'"", 'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'False', 'Alcohol': ""u'full_bar'"", 'WiFi': ""'free'"", 'BikeParking': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'HasTV': 'True', 'RestaurantsReservations': 'True', 'RestaurantsGoodForGroups': 'False', 'RestaurantsTableService': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'True'}","Latin American, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '12:0-21:0', 'Wednesday': '12:0-21:0', 'Thursday': '12:0-21:0', 'Friday': '12:0-22:0', 'Saturday': '12:0-22:0', 'Sunday': '12:0-21:0'}","{'type': 'Point', 'coordinates': [-79.4035453722, 43.728769131]}"
92TA_nRt7Wtjf_WcRY8mFQ,Victoria Park Subway Station,Victoria Park and Denton Ave,M1L 4P2,43.6928864,-79.2889412,4,1,,"Hotels & Travel, Public Transportation, Transportation",,"{'type': 'Point', 'coordinates': [-79.2889412, 43.6928864]}"
vbg-B4T05TCyZGOk2L8WCQ,Che Bella Spa,504 Eglinton Avenue W,M5N 1A5,43.7037131,-79.4133491,4,1,"{'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'ByAppointmentOnly': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Hair Removal, Laser Hair Removal, Doctors, Dermatologists, Day Spas, Health & Medical, Beauty & Spas, Medical Spas","{'Tuesday': '10:0-17:0', 'Wednesday': '10:0-17:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-17:0', 'Saturday': '9:0-16:0'}","{'type': 'Point', 'coordinates': [-79.4133491, 43.7037131]}"
CztDemHy1q1f2R3VV9jmvA,One Hour Cafeteria,435 Spadina Avenue,M5T 2G6,43.6574135,-79.3993566,101,0,"{'BikeParking': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': True, 'upscale': False, 'casual': False}"", 'NoiseLevel': ""u'quiet'"", 'OutdoorSeating': 'False', 'Alcohol': ""u'none'"", 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True', 'HasTV': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsAttire': ""u'casual'"", 'WiFi': ""u'free'""}","Asian Fusion, Food, Restaurants, Chinese, Juice Bars & Smoothies, Specialty Food, Ethnic Food, Tea Rooms, Coffee & Tea","{'Monday': '12:0-22:30', 'Tuesday': '12:0-22:30', 'Wednesday': '12:0-22:30', 'Thursday': '12:0-22:30', 'Friday': '12:0-22:30', 'Saturday': '13:0-22:30'}","{'type': 'Point', 'coordinates': [-79.3993566, 43.6574135]}"
SSCgpKNpco3l-YZ2MC-lMw,Mama's Boys Burgers,480 Danforth Road,M1K 1C7,43.7085701681,-79.267641125,103,1,"{'OutdoorSeating': 'False', 'WiFi': ""u'no'"", 'RestaurantsGoodForGroups': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False', 'HasTV': 'True', 'Caters': 'True', 'RestaurantsReservations': 'False', 'NoiseLevel': ""u'average'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsTableService': 'False', 'GoodForKids': 'True', 'DriveThru': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True', 'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""u'none'"", 'RestaurantsPriceRange2': '1'}","Burgers, Greek, Restaurants","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-3:0', 'Saturday': '11:0-3:0', 'Sunday': '11:0-22:0'}","{'type': 'Point', 'coordinates': [-79.267641125, 43.7085701681]}"
rXcq6CWUlrUhZPQUs1U35Q,Tasty Korea,3323 Lake Shore Boulevard W,M8W 1M8,43.596406489,-79.5249763908,7,1,"{'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'False', 'GoodForKids': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Specialty Food, Restaurants, Coffee & Tea, Korean, Food, Health Markets","{'Monday': '9:0-20:0', 'Tuesday': '9:0-20:0', 'Wednesday': '9:0-20:0', 'Thursday': '9:0-20:0', 'Friday': '9:0-20:0', 'Saturday': '9:0-18:0'}","{'type': 'Point', 'coordinates': [-79.5249763908, 43.596406489]}"
PoaBPxR8bo-xQKS980ThZA,Set Me Free Recycle Bicycle,653 College Street,M6G 1B7,43.6549187,-79.4160612,3,0,"{'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Sporting Goods, Bikes, Shopping",,"{'type': 'Point', 'coordinates': [-79.4160612, 43.6549187]}"
YrT9HFcGCJIEf0dY8-HDEQ,Pho VP,351 Jane Street,M6S 3Z3,43.6573795,-79.4877128,38,1,"{'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'Caters': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsTableService': 'True', 'HasTV': 'True', 'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""u'beer_and_wine'"", 'WiFi': ""u'no'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'NoiseLevel': ""u'quiet'"", 'BikeParking': 'True'}","Restaurants, Vietnamese","{'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '12:0-21:0'}","{'type': 'Point', 'coordinates': [-79.4877128, 43.6573795]}"
TVtnQyn3ka60r2t9xRwKPQ,Los Guaca-Moles,690 Euclid Avenue,M6G 2T9,43.6645463785,-79.4153123668,33,1,"{'NoiseLevel': ""u'quiet'"", 'Alcohol': ""'full_bar'"", 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'True', 'RestaurantsReservations': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsTableService': 'True', 'RestaurantsPriceRange2': '2', 'HasTV': 'True', 'Caters': 'True', 'GoodForKids': 'True', 'Ambience': 'None', 'GoodForMeal': 'None', 'BusinessParking': 'None', 'OutdoorSeating': 'True', 'RestaurantsDelivery': 'True'}","Restaurants, Mexican","{'Tuesday': '17:0-22:30', 'Wednesday': '17:0-22:30', 'Thursday': '17:0-22:30', 'Friday': '17:0-23:30', 'Saturday': '17:0-23:30', 'Sunday': '11:30-22:0'}","{'type': 'Point', 'coordinates': [-79.4153123668, 43.6645463785]}"
UhDacdNThB72e2Owx_ZhQg,My Storage,7 Copeland Street,M4G 3E7,43.7115864701,-79.3533338221,3,1,,"Truck Rental, Automotive, Local Services, Self Storage","{'Monday': '8:0-18:0', 'Tuesday': '8:0-18:0', 'Wednesday': '8:0-18:0', 'Thursday': '8:0-18:0', 'Friday': '8:0-18:0', 'Saturday': '8:0-18:0', 'Sunday': '10:0-16:0'}","{'type': 'Point', 'coordinates': [-79.3533338221, 43.7115864701]}"
XUB8hp83Wv6AXou544uIlQ,Caffe Artigiano,"67 Yonge Street, Suite 101",M5E 1J8,43.6487989,-79.377744,18,0,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True', 'HasTV': 'False', 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'none'"", 'WiFi': ""'free'"", 'NoiseLevel': ""u'average'"", 'RestaurantsTableService': 'False', 'RestaurantsDelivery': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': True}"", 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '1', 'Caters': 'True', 'RestaurantsReservations': 'False', 'RestaurantsAttire': ""u'casual'"", 'BikeParking': 'True'}","Restaurants, Coffee & Tea, Food, Cafes","{'Monday': '5:30-18:0', 'Tuesday': '5:30-18:0', 'Wednesday': '5:30-19:0', 'Thursday': '5:30-19:30', 'Friday': '5:30-19:30', 'Saturday': '9:0-18:0', 'Sunday': '9:0-18:0'}","{'type': 'Point', 'coordinates': [-79.377744, 43.6487989]}"
Y2jqGbciWbkk9YsdfvtjPQ,Hype Food,1060 Gerrard St E,M4M 1Z8,43.6692933,-79.3358515,7,1,"{'RestaurantsTakeOut': 'True', 'WiFi': ""u'free'"", 'OutdoorSeating': 'True', 'BikeParking': 'True', 'Alcohol': ""u'none'"", 'Caters': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsReservations': 'True'}","Food, Gluten-Free, Bakeries, Restaurants, Patisserie/Cake Shop, Vegan","{'Monday': '0:0-0:0', 'Tuesday': '11:0-19:0', 'Wednesday': '11:0-19:0', 'Thursday': '11:0-19:0', 'Friday': '11:0-19:30', 'Saturday': '11:0-19:30', 'Sunday': '11:0-19:0'}","{'type': 'Point', 'coordinates': [-79.3358515, 43.6692933]}"
FOMPEDx1Y4yw8Zyeww9zJQ,Subway,607 Yonge Street,M4Y 1Z5,43.6668173,-79.3852101,5,0,"{'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}""}","Restaurants, Sandwiches, Fast Food","{'Monday': '7:0-23:0', 'Tuesday': '7:0-23:0', 'Wednesday': '7:0-23:0', 'Thursday': '7:0-23:0', 'Friday': '7:0-0:0', 'Saturday': '8:0-0:0', 'Sunday': '9:0-22:0'}","{'type': 'Point', 'coordinates': [-79.3852101, 43.6668173]}"
